,synthetic_dataset_25,synthetic_dataset_88,synthetic_dataset_93,synthetic_dataset_96,synthetic_dataset_48,synthetic_dataset_59,synthetic_dataset_64,synthetic_dataset_65,synthetic_dataset_32,synthetic_dataset_98,synthetic_dataset_62,synthetic_dataset_37,synthetic_dataset_77,synthetic_dataset_39,synthetic_dataset_29,synthetic_dataset_51,synthetic_dataset_75,synthetic_dataset_38,synthetic_dataset_99,synthetic_dataset_30,synthetic_dataset_70,synthetic_dataset_28,synthetic_dataset_4,synthetic_dataset_20,synthetic_dataset_50,synthetic_dataset_58,synthetic_dataset_92,synthetic_dataset_44,synthetic_dataset_94,synthetic_dataset_9,synthetic_dataset_41,synthetic_dataset_67,synthetic_dataset_23,synthetic_dataset_52,synthetic_dataset_60,synthetic_dataset_6,synthetic_dataset_12,synthetic_dataset_63,synthetic_dataset_80,synthetic_dataset_36,synthetic_dataset_84,synthetic_dataset_1,synthetic_dataset_90,synthetic_dataset_76,synthetic_dataset_78,synthetic_dataset_14,synthetic_dataset_73,synthetic_dataset_72,synthetic_dataset_27,synthetic_dataset_7,synthetic_dataset_55,synthetic_dataset_8,synthetic_dataset_89,synthetic_dataset_66,synthetic_dataset_83,synthetic_dataset_16,synthetic_dataset_82,synthetic_dataset_3,synthetic_dataset_87,synthetic_dataset_97,synthetic_dataset_53,synthetic_dataset_19,synthetic_dataset_85,synthetic_dataset_2,synthetic_dataset_81,synthetic_dataset_34,synthetic_dataset_42,synthetic_dataset_61,synthetic_dataset_31,synthetic_dataset_86,synthetic_dataset_33,synthetic_dataset_17,synthetic_dataset_74,synthetic_dataset_15,synthetic_dataset_18,synthetic_dataset_45,synthetic_dataset_35,synthetic_dataset_13,synthetic_dataset_49,synthetic_dataset_54,synthetic_dataset_79,synthetic_dataset_47,synthetic_dataset_21,synthetic_dataset_0,synthetic_dataset_91,synthetic_dataset_10,synthetic_dataset_46,synthetic_dataset_69,synthetic_dataset_68,synthetic_dataset_95,synthetic_dataset_22,synthetic_dataset_43,synthetic_dataset_5,synthetic_dataset_11,synthetic_dataset_57,synthetic_dataset_26,synthetic_dataset_56,synthetic_dataset_71,synthetic_dataset_24,synthetic_dataset_40
synthetic_dataset_62,7000.202245579491,3.8033968472721895,4.618655355197768,10.052098716845844,5.39370701768837,4.422568096317262,18677880.899865054,4.4363507807288824,3.9764443291963874,20.249996530203,0.0,417.4748387793859,7805.290892026205,5.34568110047578e+40,5.422154394250359,9.66773893380626,6.659361496267202,69.20310488177942,18.480347252458206,4.208447298488911,28.363409086316956,16.123905413739326,178121916133.72577,37.02565337319296,22.61914723611391,4.490792347989426,126251610.42473838,1367454.310894395,4.799483006580128,3.386315019393341,18271238.7934382,3.479005152864868,4.239240911276482,110344340.94553383,71542404.37306412,5.602487966658578,17.170492295865653,262.1260338890752,3.6401692751055275,10.219599802495583,23.872099775497556,6.6046439064802795e+41,19.75229310110275,152.87615540549936,52.137671364826815,13.711089537729372,1727404346452290.0,4.079064274783552,9.621890470910783e+40,17.63769412157205,4.3895216308894485,12.756275363417002,370.68541153624636,8.129130833867992,69.96441150058604,11.851818925393635,4.294594789256834,172373.52967092558,4.946202215153296,10.213446494923707,5.775878481314814,523.046955655169,10.717180032914374,3.639374529660407,7.81350847426075,11094.795277879817,6.35020544578626,2609.6408234994674,20.962156792651758,10.908589162510406,4.88132382075404,13.102120577767423,16.28268781019678,1.145017389781266e+22,4.7541589922741245,324.7865801249692,19.179192163363865,3.6668936539188457,24970093489.617104,3.7338437818288757,5.03487881039638,9.927988458802242,4.527370310418901,4.686611735247108,281.7110766674574,7.593543973264304,4.636926519136821,9.243659888580401e+18,5.7607252307433034,7.260454596060703,4.343347208190913,8.721501103065268,3.541965362600793e+41,5.476869343007709,9.900991870165893,4565.4666320100905,9.602788492637808,1.410529825824019e+43,3.8577594053146185,5.271031232244222
synthetic_dataset_37,6951.967332615964,418.9767970008805,420.4670372623465,411.9022111417022,421.1118147847139,417.8590721306513,18677853.967464875,420.1550736265517,419.67606516784446,409.2645043065648,417.4748387793859,0.0,7702.355952271269,5.34568110047578e+40,421.27581665010075,409.07014712953134,413.9231113485282,350.24291260529344,401.37366976652754,419.55961966564166,391.0054171923665,409.0661412590542,178121915744.76044,385.3118224256296,404.69570435635654,415.1958670253655,126251546.10024932,1367373.571046839,420.3963814672652,417.5944455285368,18271174.469043534,418.3560303608623,419.49565414993174,110344325.03500852,71541989.46676394,413.12067603602446,402.73216425826195,459.7146467332673,419.0478990304701,411.54697372046724,401.48458745921266,6.6046439064802795e+41,408.7322300416869,311.0242033379006,366.7390175043713,406.79507603224823,1727404346452258.5,419.25205603991003,9.621890470910783e+40,409.1566756096789,419.3001800371868,405.7614904763646,218.20744620586282,414.0605090064659,361.8039629715119,410.64075341179824,418.848657232159,172284.3992511842,420.29944388995466,412.595379566595,413.7899326317634,540.7623079272012,409.4025362306697,418.26962610691515,410.84503679012755,11074.977736934396,415.20103134183165,2423.346873469611,397.90044431686744,414.94700217172687,420.5582704987032,412.7356147158976,409.82076067014145,1.145017389781266e+22,414.34313903852154,231.49239597062336,403.43046053287225,419.4597181653513,24970093352.83588,419.37168568500186,421.01052743323976,411.5417557454336,414.2848152905436,420.4141823285,343.82961612292956,412.3280231610785,415.43793549429176,9.243659888580407e+18,412.8844572363281,417.0105676289771,420.3677745667624,409.80767493448894,3.541965362600793e+41,419.51693278161224,410.57979471820875,4526.227663610894,409.18673079643725,1.410529825824019e+43,418.77264470760014,421.27070349161846
synthetic_dataset_77,2680.154226954241,7805.727321039162,7805.707842142292,7805.070202830222,7805.8083879623155,7803.894887383552,18671014.786254905,7805.526349446507,7805.761456965158,7805.160475283015,7805.290892026205,7702.355952271269,0.0,5.34568110047578e+40,7805.855430364839,7801.826979134278,7802.473635813077,7777.766759018966,7803.408851426906,7805.293457281094,7791.540799000621,7805.118895860682,178121911786.92188,7783.203233894301,7804.732276237534,7804.913915562087,126243885.34186985,1359677.1417299963,7805.54796855249,7805.2728643033515,18263513.7101524,7805.594101816837,7805.73063823538,110339294.06544605,71537197.78877704,7804.51779616331,7804.381796996645,7678.6293640620015,7805.4905450027845,7805.217522624707,7782.852221610112,6.6046439064802795e+41,7802.325561044554,7791.217530129952,7794.420413709532,7796.666288848933,1727404346447248.0,7804.885853214342,9.621890470910783e+40,7803.967504128312,7804.898105387875,7804.9700264629,7777.908517886974,7805.49296320034,7784.035259821812,7805.324022626678,7804.668154970487,164586.6186407069,7805.455860514827,7805.405750041783,7805.477935626073,7283.506186830781,7800.5682282200105,7804.931989457443,7804.339173854332,7450.045219871775,7804.8364406691335,5481.409089002186,7800.3450781636875,7798.728067838511,7805.406289765228,7802.492538725597,7791.053373002222,1.145017389781266e+22,7804.186797892771,7769.169362015241,7794.225862136541,7805.591609427557,24970090911.62789,7805.252619523069,7805.850842830575,7801.083159997921,7804.793691966381,7805.456639757202,7557.106127463982,7802.269498144878,7804.703026269568,9.243659888580389e+18,7803.920712134635,7800.479309296735,7805.692710889767,7802.5763938600085,3.541965362600793e+41,7804.924841146056,7804.957809011048,3270.1127786048883,7805.272427501168,1.410529825824019e+43,7805.730020410348,7805.846919149998
synthetic_dataset_39,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,5.34568110047578e+40,0.0,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,6.075983286702741e+41,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,8.286200682400908e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,3.0100812024725036e+41,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,5.345681100475716e+40,1.4071236181721944e+43,5.345681100475716e+40,5.345681100475716e+40
synthetic_dataset_29,7000.453365507696,3.6134912047864693,2.009677056594932,13.844825681198794,2.3281841361865157,4.191044849531694,18677880.979422662,2.623274261671055,2.621613998898468,24.458810734804143,5.422154394250359,421.27581665010075,7805.855430364839,5.345681100475716e+40,0.0,12.899820519896592,8.9723003197315,72.85692271564285,21.505882192133505,3.7471148541407886,31.46238361746344,20.488935753084164,178121916137.7965,40.0396790932335,26.852565418784835,8.6772559125569,126251610.68828277,1367454.6763818152,2.426506626132873,6.004589945753187,18271239.057635553,4.352291554790137,2.8673023922643144,110344340.98533806,71542408.29146618,8.592977277439598,20.305433628494033,265.169341599677,3.370868195406483,13.507314827228543,25.257028730209708,6.6046439064802795e+41,23.376563541562486,157.43626611434166,56.494915762771925,16.87197600330713,1727404346452290.8,4.71976577696428,9.621890470910783e+40,21.929259688185258,3.1085438031371493,16.500245890719075,374.1722936942987,11.251779494488954,74.10551232505091,16.098146986406405,3.3515686418445862,172373.97178796414,2.411486670948246,13.951049374190546,8.111761029200206,523.7820345868123,14.444062084684976,4.666040015066024,11.925083123142311,11095.060471745519,10.411747799905681,2610.977993083113,25.599312746560994,12.7032097618728,2.163772543333549,15.953792654896864,17.64527476342054,1.145017389781266e+22,7.284225766343931,328.84836056780847,22.632423384834386,3.3702923009067454,24970093491.833256,3.1972514708624935,1.9706077514418097,13.28855263251737,7.926445967981019,2.1336315839903595,283.8158218811052,9.862082283356369,8.475940816437351,9.243659888580407e+18,9.17761912528213,6.303826207481861,2.556071046968647,11.86988703734634,3.541965362600793e+41,3.6012640265674767,13.828332567382587,4565.760207651854,13.17212404042878,1.410529825824019e+43,4.508797160154249,1.7242391216840112
synthetic_dataset_51,6998.158035253102,11.08085020409587,12.114558147166768,10.187762042946918,12.790529329986889,9.834272314192688,18677879.937284913,11.772159528535676,11.498273375948358,21.12230961288629,9.66773893380626,409.07014712953134,7801.826979134278,5.345681100475716e+40,12.899820519896592,0.0,7.638582080820349,60.778297070005216,13.08514351728968,11.209762201315609,20.00200006476936,16.1830494782891,178121916126.7991,29.60236262688106,20.209757946609255,8.843153157271166,126251608.1968565,1367451.644844831,12.054290192876577,10.115282787335921,18271236.565652873,10.294333186309084,11.492561671656937,110344340.42119712,71542396.24038894,6.158639034719651,11.946807202125912,259.28754935685646,10.876172999412915,10.584434929967296,20.099119861317025,6.6046439064802795e+41,17.17994718245185,146.90100403813142,45.02512638263685,9.044692032531131,1727404346452281.2,11.183845916951151,9.621890470910783e+40,16.863650156572138,10.978842271140548,9.720037150943261,362.0064498470351,9.68455484943369,62.25167172158644,11.844088631089962,10.630459923000407,172370.62265882702,11.9367836370998,11.066182576470954,8.511668216134,519.1283883391684,6.839973202963008,10.11772641432431,6.680731160412061,11093.685191585713,10.593745457607278,2603.7928140920735,14.771118062575106,14.457477268783856,12.1608599890001,13.147021396107155,17.512118350201312,1.145017389781266e+22,6.632044945075985,318.5595210900746,14.448239634171818,11.2430314032527,24970093488.010357,11.033119267432014,12.625873974644394,7.359772269375687,7.024884181166941,12.054125332953358,274.380421691995,5.1474002181406355,9.216034541838729,9.243659888580403e+18,6.003867445512539,12.576928598881162,12.054562662879626,3.851868968298762,3.541965362600793e+41,11.302594928784604,9.897758933022091,4563.35880891201,8.567384178365723,1.410529825824019e+43,10.830178210874701,12.865805238214062
synthetic_dataset_75,6998.433850457442,7.80579428166734,8.283984405758048,12.163657915739556,8.934203546115496,6.0095586390736635,18677879.86101463,7.953951389142096,7.905546966568019,22.758058435056295,6.659361496267202,413.9231113485282,7802.473635813077,5.345681100475716e+40,8.9723003197315,7.638582080820349,0.0,65.6509377196842,16.802160386176805,7.448805123890674,24.94518628779882,18.492529532331027,178121916131.0189,33.58591707409201,23.564244135685346,7.179440198315265,126251608.52449076,1367452.0578299062,8.120031691899287,7.078740494088349,18271236.89016122,7.181845654903191,7.92371722260832,110344340.20612617,71542401.0395636,6.579798189234712,16.54928797383909,259.57997660251146,7.224995964394748,11.565438848779092,21.225557604674222,6.6046439064802795e+41,18.744991500209263,150.61024989719917,49.6778899744622,11.269344946666457,1727404346452281.5,7.405353415305003,9.621890470910783e+40,18.444449737144026,7.2540278572093015,13.572793564720929,366.8124426628774,11.386965750429088,66.07701095397378,14.438313081723217,6.858063721928691,172370.91665960907,8.15263930928942,13.331856562177961,8.242211140089536,519.957373391198,8.595348923260916,6.799063785609839,8.51364093272871,11092.952860065843,9.31589999526303,2605.552896804342,19.226286172697797,12.159490806362776,8.27680398678641,12.388524046541622,15.864582306001145,1.145017389781266e+22,5.352578586224149,322.3987209394394,16.861077066644427,7.6906423480070485,24970093487.5663,7.295594511432495,8.699976858683824,7.167954503285438,6.517688608476884,8.154362320087635,277.3142352358833,6.020079009678928,6.97876645623857,9.24365988858041e+18,6.292510699611723,9.03250319376234,8.238228775922765,7.26045298347923,3.541965362600793e+41,7.61928416625247,11.492916305481494,4563.668548609592,11.610614766377147,1.410529825824019e+43,8.007636270959342,8.931628452589301
synthetic_dataset_38,6984.44946076426,70.96027693853009,72.03950708028646,65.41027959282383,72.7092086011348,69.50257909828512,18677871.7246927,71.64831444348786,71.49054192352885,65.68987153803378,69.20310488177942,350.24291260529344,7777.766759018966,5.345681100475716e+40,72.85692271564285,60.778297070005216,65.6509377196842,0.0,53.0873600651174,71.02245125328093,41.79116211648855,63.96268626625663,178121916074.8567,36.449581265660214,60.86027395897448,67.06753512923841,126251593.30335186,1367433.4790919272,71.84769789507213,69.25356451547547,18271221.671288803,69.60355384052818,71.34787689069286,110344335.7585631,71542338.52489819,65.18761571634894,56.301382709388164,240.68953212389818,70.80576246678247,63.92048742811498,56.58522286869699,6.6046439064802795e+41,63.264527215878466,115.62717108895211,33.74417477229625,57.70218266899748,1727404346452298.5,70.46201007914586,9.621890470910783e+40,63.52678887733843,70.81521886061417,61.61299847334922,307.7402727313266,67.47245254744111,26.347716802788625,65.19907635422659,70.39619075921371,172350.2954204266,71.89322904842503,66.33363955296073,66.88245927083872,494.45990242699986,60.45977217450222,69.7260338788881,63.25329626958324,11085.641677190702,67.21124867165389,2562.8809658069986,50.80668877642865,65.92205228328025,72.05359741117937,65.22900687663046,65.01890036703259,1.145017389781266e+22,66.19205582060759,274.9978965931456,54.488289998428264,71.09066687972303,24970093470.040615,70.86451303157693,72.57519683302316,62.74586706855218,66.32930002149097,71.89713383336894,227.44898252323523,63.72392041795533,67.26062812755313,9.24365988858041e+18,64.98983562748272,68.11441101858794,71.96421669236814,61.445816498613766,3.541965362600793e+41,70.9352802446541,63.727372695864176,4551.30133902679,64.18419599359653,1.410529825824019e+43,70.85769414367292,72.81226986934732
synthetic_dataset_99,6999.5753909844425,20.01510470092861,20.720205718475857,16.25395999428155,21.446000806323386,19.120477238749693,18677880.69362248,20.441823176858865,20.449257603443755,24.107692412311508,18.480347252458206,401.37366976652754,7803.408851426906,5.345681100475716e+40,21.505882192133505,13.08514351728968,16.802160386176805,53.0873600651174,0.0,20.00543120874425,17.642956465218006,19.18233984869147,178121916119.59805,26.77911883204909,21.4086079030205,17.166967298745696,126251609.6824636,1367453.2382792314,20.380155028940877,18.595918645525476,18271238.05156791,18.699652893292182,20.400470062374353,110344340.8432903,71542388.77983072,15.280185227372549,12.276089606419434,257.61034375670204,19.781395024871127,17.57110874559808,25.644874585036302,6.6046439064802795e+41,21.8619337893688,139.566187371208,38.04646690063691,15.710324304546111,1727404346452279.2,19.192823752739848,9.621890470910783e+40,19.875997318198625,19.628498410797583,16.029443859550167,353.74858784452454,18.165367799004517,55.41499567126979,18.550391529940526,19.378486275116227,172372.23491862367,20.671210802660504,17.849745971751798,17.820927257132002,520.6170508566805,14.159967216727482,18.69875003523643,14.02985482172289,11094.498292005143,17.911412326184127,2603.4512055452938,13.628913427189202,22.25559816820394,20.70149539419218,19.310615353868357,24.49690205910469,1.145017389781266e+22,15.6972166899683,311.4203881281351,18.065432087572276,20.0386782408253,24970093485.38877,19.615140888985167,21.296930447075162,15.804297717958036,16.173194362268166,20.552664210256278,271.21644091994216,14.47224693944347,17.393327613331216,9.243659888580401e+18,15.131038113941184,21.35111666147196,20.660879056629717,12.529322180269727,3.541965362600793e+41,19.57647326756417,14.815565912332572,4564.793033370096,16.421296068035854,1.410529825824019e+43,20.058461830372064,21.464065486378278
synthetic_dataset_30,7000.101579531405,3.43177314607811,3.1515263621610154,12.609225040630031,3.7683570776015927,4.097692978991237,18677880.79861988,3.076962159646879,3.367290078502521,22.559754982194395,4.208447298488911,419.55961966564166,7805.293457281094,5.345681100475716e+40,3.7471148541407886,11.209762201315609,7.448805123890674,71.02245125328093,20.00543120874425,0.0,30.07597570646769,18.8681754914987,178121916136.1272,38.4758609029367,25.082123478381728,6.840359612450498,126251610.33637834,1367454.2507610132,3.371712428421387,4.523812179140456,18271238.70458244,3.7822168118840955,3.7596531698795412,110344340.89574634,71542406.57190523,7.510404435523485,19.06124002973396,263.26081678792576,3.2021583489154146,11.329155071071764,24.32487577182784,6.6046439064802795e+41,20.906336505782626,155.3224208750785,54.59722527987146,15.109247407999085,1727404346452290.2,3.624011957907066,9.621890470910783e+40,19.82255952694348,3.3195312292612678,14.803945822062406,372.50702890576673,10.427564730990326,71.79828737545812,14.32126184133269,3.3228459693881134,172373.48752133638,3.3231679165685293,12.74939583766684,6.9278245089797235,523.1054692868152,12.236039809876287,3.7707195504988773,10.094402284418067,11094.63768919559,8.711275599086164,2610.0190014821346,23.423652729571756,11.022733267882085,3.195999439161254,13.847998646645115,16.318390994057204,1.145017389781266e+22,6.384928266645994,327.2264234667076,20.835823941489842,3.16193823354652,24970093490.603245,2.928225271427485,3.553275575420617,10.91585790568759,6.56471851731457,3.1970489777373197,282.53696274261966,8.56277245450727,6.4295048274555215,9.24365988858041e+18,7.825652375677537,6.212481076736297,3.2178988560657777,10.465292783603234,3.541965362600793e+41,4.155486521117514,12.005245944639231,4565.353504820812,11.861277113594582,1.410529825824019e+43,4.225420777764513,3.576711369564857
synthetic_dataset_70,6992.3746035524255,29.880821002440452,30.70770169848013,25.052687046922564,31.423949569325504,28.17525984319051,18677877.26062686,30.419795648291025,30.162686065923257,31.79912731564454,28.363409086316956,391.0054171923665,7791.540799000621,5.345681100475716e+40,31.46238361746344,20.00200006476936,24.94518628779882,41.79116211648855,17.642956465218006,30.07597570646769,0.0,26.927292478447885,178121916111.8474,13.440136169401194,25.618641761017475,26.779574553364405,126251601.77030215,1367443.7764391794,30.498061990737156,28.675045445625138,18271230.13956184,28.58440824183717,29.9800195621968,110344339.03565422,71542378.84829384,24.18319641802758,20.03949248749534,250.87291149825907,29.539402527819647,25.90658754047282,22.393606992313078,6.6046439064802795e+41,28.78595612833139,135.8158320793574,34.381612576531836,17.42399062753432,1727404346452296.2,29.641809355354862,9.621890470910783e+40,28.44688754258029,29.494047157131266,23.059985945655068,342.9472421339561,26.859753024701874,45.39323997307813,26.34689761372727,29.093689317228833,172361.95207147283,30.52785535850404,26.186846967522946,26.59554659074106,508.15114157814276,20.539260453265666,28.717331309086884,23.12074802169129,11090.45674955594,27.68212498956909,2588.1480430839633,16.960150136299024,28.015024379281545,30.71771754207447,27.913643890514653,30.384879373208772,1.145017389781266e+22,24.9248899050119,305.07422588366734,16.800471777702523,29.942502482799178,24970093483.39264,29.699274835439013,31.27461887605175,22.791904965017018,25.457976341952197,30.550330477968405,256.39171530092244,22.55888114044329,27.211138330784422,9.243659888580397e+18,24.106277886985797,29.178488068053117,30.742861350926944,20.409607749708872,3.541965362600793e+41,29.536630849302536,24.879745557365702,4558.151126252535,24.550524169563275,1.410529825824019e+43,29.752664715954744,31.451836453885605
synthetic_dataset_28,7000.172837101056,18.072626634461308,19.635015858606234,9.820274377761098,20.244535143077087,18.84558305027068,18677880.892595697,19.40147807627339,18.731840490811507,9.41564097803591,16.123905413739326,409.0661412590542,7805.118895860682,5.345681100475716e+40,20.488935753084164,16.1830494782891,18.492529532331027,63.96268626625663,19.18233984869147,18.8681754914987,26.927292478447885,0.0,178121916120.07285,34.87248709411713,11.303693758648912,13.947177856903199,126251610.38514332,1367454.2407821782,19.78232639644491,16.220339774004383,18271238.753801003,17.685407019485137,18.8377687222567,110344340.94227134,71542394.41702683,14.680380580287032,18.26754592383376,256.74140150605,18.343569650746463,15.511956302358856,29.334081467249362,6.6046439064802795e+41,20.86324604830441,138.6414153802952,43.064342571014315,19.21785154337419,1727404346452276.0,18.3388404446108,9.621890470910783e+40,13.918079558558519,19.206288280677313,14.034217399718267,364.10714369219676,11.751301790064879,63.85399329354252,9.778123862089583,18.97644611114516,172373.43874151318,19.86321639583927,9.768573025146706,15.559712602522758,522.8675538687752,16.788688971044355,17.670601228305365,12.184067786972852,11094.73962477174,13.587148836256157,2608.6192779395,15.9063229671094,21.572630728064606,19.95454873851492,18.27013199965833,26.416964014557703,1.145017389781266e+22,15.990030835506884,311.15307653119,19.366327757316622,18.335860805258058,24970093484.673542,18.57922754306131,20.052137866439605,18.4218338437447,14.43261119970942,19.74593241493835,279.5511251822393,17.64142022934719,14.587102117224383,9.243659888580405e+18,14.458189164148465,21.848739843531416,19.210080065491724,15.96034707077842,3.541965362600793e+41,19.475868292293338,11.505334586790761,4565.433571814371,12.554218138786375,1.410529825824019e+43,16.756306805361636,20.408329658546794
synthetic_dataset_4,178121912265.22397,178121916135.47345,178121916137.01672,178121916124.81577,178121916137.60095,178121916134.46716,178111781617.88004,178121916136.78723,178121916135.89716,178121916120.15292,178121916133.72577,178121915744.76044,178121911786.92188,5.345681100475716e+40,178121916137.7965,178121916126.7991,178121916131.0189,178121916074.8567,178121916119.59805,178121916136.1272,178121916111.8474,178121916120.07285,0.0,178121916107.0471,178121916113.40793,178121916131.32657,178052908845.64624,178121167164.7164,178121916137.0887,178121916133.95682,178111920009.9465,178121916135.36652,178121916135.75497,178062158663.00415,178053280366.99976,178121916129.78424,178121916122.60245,178121916057.09692,178121916135.4122,178121916129.8721,178121916121.28458,6.6046439064802795e+41,178121916125.08466,178121915988.0227,178121916082.62466,178121916125.49973,1727403505789652.0,178121916136.04517,9.621890470910783e+40,178121916124.89133,178121916136.03915,178121916125.07877,178121915856.5309,178121916127.3231,178121916082.69913,178121916124.0009,178121916135.54108,178121820847.12094,178121916136.9143,178121916125.1673,178121916131.69046,178121915841.3524,178121916127.29892,178121916135.0014,178121916126.9175,178121912303.25314,178121916131.36826,178121914521.4807,178121916114.69208,178121916132.53995,178121916137.20145,178121916129.34854,178121916128.53836,1.1450173897812147e+22,178121916131.1444,178121915811.5327,178121916122.51367,178121916135.86066,181611675993.44077,178121916135.98785,178121916137.4473,178121916129.32632,178121916130.70984,178121916137.08405,178121915936.10416,178121916130.0754,178121916131.4964,9.243659719972905e+18,178121916129.37833,178121916134.3622,178121916136.77856,178121916127.25732,3.541965362600793e+41,178121916136.47397,178121916126.88504,178121913622.33807,178121916126.8556,1.410529825824019e+43,178121916134.09036,178121916137.7736
